25
0 0 0
20000 0 0
2.006156e+04 7.821723e+02 0
2.024472e+04 1.545085e+03 0
2.054497e+04 2.269952e+03 0
2.095492e+04 2.938926e+03 0
2.146447e+04 3.535534e+03 0
2.206107e+04 4.045085e+03 0
2.273005e+04 4.455033e+03 0
2.345492e+04 4.755283e+03 0
2.421783e+04 4.938442e+03 0
25000 5000 0
2.578217e+04 4.938442e+03 0
2.654508e+04 4.755283e+03 0
2.726995e+04 4.455033e+03 0
2.793893e+04 4.045085e+03 0
2.853553e+04 3.535534e+03 0
2.904508e+04 2.938926e+03 0
2.945503e+04 2.269952e+03 0
2.975528e+04 1.545085e+03 0
2.993844e+04 7.821723e+02 0
30000 0 0
50000 0 0
50000 10000 0
0 10000 0
25
0.000000 1.000000 1
1.000000 2.000000 1
2.000000 3.000000 1
3.000000 4.000000 1
4.000000 5.000000 1
5.000000 6.000000 1
6.000000 7.000000 1
7.000000 8.000000 1
8.000000 9.000000 1
9.000000 10.000000 1
10.000000 11.000000 1
11.000000 12.000000 1
12.000000 13.000000 1
13.000000 14.000000 1
14.000000 15.000000 1
15.000000 16.000000 1
16.000000 17.000000 1
17.000000 18.000000 1
18.000000 19.000000 1
19.000000 20.000000 1
20.000000 21.000000 1
21.000000 22.000000 1
22.000000 23.000000 2
23.000000 24.000000 1
24.000000 0.000000 2
0
500000.000000
