       -480.9069      -2455.2979       0
       -480.0825      -2561.4534       0
       -483.9750      -2668.5996       0
       3400.7686      -9390.0010       0
       3391.3281      -9529.8428       0
       3390.4382      -9669.9766       0
       3402.8655      -9809.5225       0
       3430.7004      -9946.8428       0
       3470.1221     -10081.3232       0
       3524.2424     -10210.4619       0
       3603.2085     -10325.9150       0
       3705.1011     -10421.8057       0
       3824.1411     -10495.4521       0
       3951.4521     -10554.0439       0
       4081.5740     -10606.1260       0
       4214.2876     -10651.1787       0
       4349.3638     -10688.5781       0
       4485.6748     -10721.2402       0
       4622.1670     -10753.1465       0
       4758.1104     -10787.3096       0
       4893.8936     -10822.1113       0
       5029.9595     -10855.7891       0
       5166.3887     -10887.9590       0
       5303.1162     -10918.8438       0
       5439.6313     -10950.6455       0
       5575.2939     -10985.8916       0
       5710.0054     -11024.6279       0
       5844.3354     -11064.6738       0
       5978.9370     -11103.7920       0
       6114.1484     -11140.7490       0
       6249.6523     -11176.6221       0
       6385.0708     -11212.8174       0
       6520.0122     -11250.7441       0
       6654.0884     -11291.6201       0
       6787.3853     -11334.9785       0
       6920.3120     -11379.4600       0
       7053.2866     -11423.7998       0
       7186.1353     -11468.5137       0
       7318.1035     -11515.7510       0
       7448.6206     -11566.8633       0
       7578.2285     -11620.2461       0
       7707.8130     -11673.6875       0
       7837.9487     -11725.7725       0
       7968.4536     -11776.9258       0
       8099.0527     -11827.8389       0
       8229.4756     -11879.2002       0
       8359.4902     -11931.5869       0
       8488.9131     -11985.4160       0
       8617.5557     -12041.0850       0
       8745.3721     -12098.6260       0
       8872.8027     -12157.0166       0
       9000.3271     -12215.2051       0
       9126.4092     -12276.4131       0
       9246.6328     -12348.3252       0
       9353.5010     -12438.5957       0
       9430.9326     -12554.7510       0
       9479.5312     -12686.0850       0
       9516.3115     -12821.3320       0
       9548.7197     -12957.7051       0
       9580.8076     -13094.1543       0
       9614.7090     -13230.1641       0
       9649.8203     -13365.8672       0
       9685.3643     -13501.4580       0
       9720.7520     -13637.0898       0
       9756.0127     -13772.7539       0
       9791.3135     -13908.4082       0
       9826.7666     -14044.0234       0
       9862.3877     -14179.5938       0
       9898.1924     -14315.1152       0
       9934.3018     -14450.5566       0
       9970.9150     -14585.8623       0
      10008.2148     -14720.9805       0
      10045.7441     -14856.0361       0
      10082.3379     -14991.3457       0
      10116.7871     -15127.2168       0
      10148.2920     -15263.7998       0
      10177.5938     -15400.8740       0
      10335.2373     -15508.0674       0
      -7203.6641     -11140.2637       0
      -6981.5747     -10728.4355       0
      -6884.4497     -10274.7549       0
      -6865.6997      -9813.6992       0
      -6856.2505      -9355.9209       0
      -6830.7578      -8902.4434       0
      -6785.3296      -8454.1875       0
      -6638.4966      -8040.0879       0
      -6237.1787      -7866.8164       0
      -5809.3164      -7766.1777       0
      -5410.1836      -7591.0977       0
      -5029.9526      -7384.2651       0
      -4635.8740      -7215.1914       0
      -4222.3188      -7114.3721       0
     -10901.5840     -10450.1348       0
     -10419.4365     -10624.1152       0
      -9935.3164     -10792.6709       0
      -9451.6787     -10962.6055       0
      -8967.8262     -11131.9307       0
      -8483.9521     -11301.1904       0
      -7996.7876     -11460.5947       0
      -7801.7065      -1332.1000       0
      -7492.9800      -1472.7983       0
      -7187.7114      -1620.8837       0
      -6868.7729      -1734.4557       0
      -6554.6646      -1670.6074       0
      -6633.5991      -1371.6169       0
      -6854.1919      -1115.9489       0
      -7004.5127       -812.0979       0
      -7252.6631       -584.5602       0
      -7804.6270       -258.9473       0
      -7928.5996         12.4662       0
      -8154.6738        174.7988       0
      -8455.2637        139.3948       0
      -8728.0615         14.3190       0
      -8851.7432       -253.4422       0
      -8715.4658       -517.8655       0
      -8501.6875       -733.3572       0
      -8301.0566       -961.0782       0
     -18171.5254       6066.0474       0
     -17736.8848       6414.1123       0
     -17296.1914       6754.4839       0
     -16853.7852       7092.6328       0
     -16416.7617       7437.7036       0
     -15977.5898       7780.0220       0
     -15531.4639       8113.2383       0
     -14715.1348       7971.1509       0
     -14339.5840       7597.9268       0
     -13921.1816       7275.0317       0
     -13527.8301       6922.4805       0
     -13260.9531       6468.7920       0
     -13137.3037       5954.5068       0
     -13012.6143       5440.5117       0
     -12747.9209       4984.8501       0
     -12378.8525       4605.9092       0
     -11968.6084       4271.5664       0
     -11508.5791       4011.7649       0
     -10999.1162       3871.6670       0
     -10605.8662       4095.6614       0
     -10719.7412       4604.2793       0
     -10761.3369       5546.5459       0
     -10327.9980       5924.5898       0
      -9857.4785       6225.5337       0
      -9369.7588       6461.3652       0
      -8873.2129       6633.3477       0
      -8372.8623       6727.5884       0
       2294.1382       1753.1191       0
       2427.8230       1645.2946       0
       2561.6277       1673.9296       0
       2697.2051       1692.0027       0
       2833.9233       1692.1128       0
       2968.7083       1669.5511       0
       2367.3105       1908.3523       0
       2508.3943       1937.2490       0
       2651.0989       1956.3947       0
       2794.9795       1959.6407       0
       2937.3074       1939.1305       0
       3073.0537       1891.5144       0
       1034.9143       1691.1637       0
       1185.7661       1698.4926       0
       1336.2660       1711.0409       0
       1485.8912       1731.4474       0
       1634.0110       1760.9003       0
       1781.7590       1792.2260       0
       1930.0032       1821.1140       0
       2078.5745       1848.2740       0
        729.9028        929.8644       0
        732.8876       1047.1968       0
        738.8920       1166.4375       0
        834.1939       1231.4813       0
        955.5869       1259.5377       0
       1080.4474       1283.1431       0
       1209.0502       1299.2794       0
       1340.4614       1313.8615       0
       1473.4194       1336.2550       0
       1606.7185       1370.1010       0
       1739.8169       1414.4449       0
       1873.0632       1466.6671       0
       2008.6542       1520.7538       0
       2149.4114       1569.2723       0
         83.9472        579.5507       0
        164.9174        617.0719       0
        250.9069        649.6005       0
        340.3998        680.5903       0
        432.5958        712.4337       0
        528.3617        742.7961       0
        626.1046        776.7964       0
        813.2704        174.1192       0
        846.5585         85.4890       0
        860.5112         -8.1151       0
        714.4583        717.7938       0
        687.8802        622.8235       0
        652.2455        529.6986       0
        622.0855        433.6133       0
        604.0049        333.8854       0
        659.5280        259.7559       0
        862.9094        245.0288       0
        964.5852        232.5162       0
       1067.7870        216.1455       0
       1172.4556        196.0359       0
       1278.8060        173.4676       0
       1387.0502        149.4090       0
       1495.0627        116.0572       0
       1600.9825         70.4071       0
       1706.2234         17.7563       0
       1813.0273        -37.0264       0
        948.2673        -63.8546       0
       1051.3417        -61.7469       0
       1151.6901        -95.0561       0
       1254.2283       -129.1582       0
       1359.4656       -161.9575       0
       1465.7705       -198.5460       0
       1574.1182       -236.1008       0
       1685.3192       -272.3589       0
        781.5969       -153.8308       0
        723.7749       -221.5406       0
        647.7407       -264.2589       0
        563.3737       -241.1020       0
         85.9362       -531.4823       0
         94.4776       -456.7565       0
         93.6103       -380.4615       0
         39.9865       -312.8680       0
         80.3139       -245.8667       0
        142.9564       -186.7404       0
        215.4392       -204.0016       0
        273.8156       -267.4132       0
        344.5858       -250.1163       0
        402.6831       -186.9949       0
       -391.4914       -278.3686       0
       -437.4359       -342.4559       0
       -483.9083       -410.0797       0
       -527.7055       -483.3346       0
       -573.2820       -559.4844       0
       -623.2003       -637.1408       0
       -676.6892       -716.8790       0
       -339.3264        122.0990       0
       -309.3617        187.3532       0
       -275.4121        253.0045       0
       -231.6956        315.3981       0
       -182.2126        376.1646       0
       -124.0099        432.2535       0
        -61.1410        486.7791       0
       -303.6260         56.2436       0
       -246.6388         46.8330       0
         28.1060        -28.1724       0
       -985.0679      -1984.4951       0
       -999.6406      -1886.9468       0
      -1014.0919      -1788.3835       0
      -1020.9536      -1688.0923       0
      -1024.1210      -1586.5289       0
      -1026.2562      -1483.9323       0
      -1020.7457      -1380.4399       0
      -1009.8558      -1276.3114       0
       -991.2499      -1172.3754       0
       -938.7684      -1080.3046       0
       -873.6570       -995.8392       0
       -841.9019       -895.9440       0
       -843.4855       -791.3449       0
       -848.4126       -687.8091       0
       -843.0479       -585.3865       0
       -825.5481       -485.3192       0
       -802.5886       -387.3823       0
       -770.3806       -293.1375       0
       -733.4035       -201.8328       0
       -630.4974        -59.3709       0
       -570.7833        -10.3449       0
       -504.7392         25.8553       0
       -433.3559         45.7068       0
       2028.6700       -161.4057       0
       2135.3279       -229.9668       0
       2241.8467       -298.7433       0
       2348.0344       -368.0294       0
       2453.2322       -438.8070       0
       2556.6350       -512.1765       0
       2653.2446       -594.0411       0
       2728.1511       -695.9946       0
       2788.7488       -807.3565       0
       2843.7205       -921.5670       0
       2883.7048      -1041.7799       0
       2912.5312      -1165.2424       0
       2941.5366      -1288.6681       0
       2969.6138      -1412.2976       0
       2985.5708      -1537.9917       0
       2988.4832      -1664.7258       0
       2986.8853      -1791.5084       0
       2981.2776      -1918.1554       0
       2963.6814      -2043.6508       0
       2933.3735      -2166.7263       0
       2894.2297      -2287.3093       0
       2851.9043      -2406.8293       0
       2814.6775      -2527.9722       0
       2803.2957      -2653.7192       0
       2827.8013      -2777.9180       0
       2863.0442      -2899.7134       0
       2909.9780      -3017.2417       0
       2989.5334      -3115.2686       0
       3086.7720      -3196.5901       0
       3185.2249      -3276.4832       0
       3279.8315      -3360.8579       0
       3367.7051      -3452.2280       0
       3450.8896      -3547.9116       0
       3527.5728      -3648.7666       0
       3579.0063      -3764.0803       0
       3599.9399      -3888.9880       0
       3595.6541      -4014.9558       0
       3543.4277      -4129.8633       0
       3462.8931      -4227.4702       0
       3364.7307      -4307.4683       0
       3255.4973      -4371.6660       0
       3139.6975      -4423.1924       0
       3020.3188      -4465.8662       0
       2899.5103      -4504.3564       0
       2779.0442      -4543.8877       0
       2661.5244      -4591.3511       0
       2551.1201      -4653.4165       0
       2456.0398      -4736.7646       0
       2387.9233      -4843.2773       0
       2339.5710      -4960.4321       0
       2300.3181      -5080.9502       0
       2276.4375      -5205.3579       0
       2266.6050      -5331.7407       0
       2260.9907      -5458.4092       0
       2252.2493      -5584.8940       0
       2238.5005      -5710.9297       0
       2221.9653      -5836.6401       0
       2210.0964      -5962.8423       0
       2215.2944      -6089.3433       0
       2242.1794      -6213.1450       0
       2281.7424      -6333.5835       0
       2323.9482      -6453.1426       0
       2358.3191      -6575.1255       0
       2374.5935      -6700.6831       0
       2361.3843      -6826.3936       0
       2321.3069      -6946.5659       0
       2272.3855      -7063.5396       0
       2223.8008      -7180.6548       0
       2173.9465      -7297.2349       0
       2127.2646      -7415.0938       0
       2094.7986      -7537.5029       0
       2084.5020      -7663.7456       0
       2092.6187      -7790.0874       0
       2148.8889      -7900.6738       0
       2266.6494      -7943.5200       0
       2393.1016      -7951.7417       0
       2519.8652      -7954.2368       0
       2645.6587      -7968.9951       0
       2767.3389      -8004.1445       0
       2881.8149      -8058.3462       0
       2986.7256      -8129.3501       0
       3080.8855      -8214.1426       0
       -665.3138       -877.0900       0
       -595.7523       -940.4803       0
       -518.6407       -994.2053       0
       -436.1201      -1039.4579       0
       -350.0578      -1077.4257       0
       -260.4928      -1106.2172       0
       -167.9395      -1122.9009       0
        -74.0339      -1127.1802       0
         19.5207      -1117.4363       0
        203.2514       -657.3911       0
        216.6677       -744.6102       0
        199.0529       -832.8286       0
        169.9654       -919.0819       0
        140.1236      -1006.0488       0
       -752.2452       -890.7053       0
       -762.8156       -981.7858       0
       -768.8582      -1074.2526       0
       -775.1669      -1167.6306       0
       -781.2288      -1261.9620       0
       -784.5506      -1357.3688       0
       -785.3118      -1453.7911       0
       -790.8995      -1551.0094       0
       -796.8976      -1649.1818       0
       -798.2303      -1748.5190       0
       -801.7360      -1848.7800       0
       -810.3773      -1949.7489       0
       -813.0938      -2052.0681       0
       -816.3016      -2155.4004       0
       -818.2282      -2259.7942       0
       -825.3380      -2365.0093       0
       -828.0563      -2471.4822       0
       -870.4824      -2509.5295       0
       -904.5641      -2406.6714       0
       -929.1161      -2299.7170       0
       -954.0295      -2191.7517       0
       -408.8609      -4502.4507       0
       -448.9616      -4352.6201       0
       -561.0912      -4246.5200       0
       -686.1780      -4159.9722       0
       -810.2589      -4077.0776       0
       -926.6576      -3988.8972       0
       -883.1155      -3862.2617       0
       -801.2092      -3747.6812       0
       -729.4343      -3629.7490       0
       -668.3535      -3508.7551       0
       -621.1260      -3384.4873       0
       -566.5927      -3266.2852       0
       -531.0845      -3143.3188       0
       -509.1085      -3019.7976       0
       -495.2170      -2897.4194       0
      -1074.0000      -5563.5000       0
       -520.1717      -4803.8267       0
       -601.3715      -4954.1636       0
       -695.1689      -5107.0757       0
       -805.9772      -5259.3599       0
       -933.5012      -5410.5518       0
      -3452.7139      -6988.2178       0
      -3115.2974      -6926.2036       0
      -2792.9348      -6858.7808       0
      -2487.7566      -6776.5972       0
      -2209.6592      -6656.1636       0
      -1969.1576      -6492.2314       0
      -1760.5903      -6305.9878       0
      -1573.5974      -6113.2808       0
      -1399.0084      -5923.5977       0
      -1232.8505      -5740.1787       0
      -5191.6621       3456.4990       0
      -4916.1279       3354.9614       0
      -4651.0342       3250.6526       0
      -4402.6836       3129.3884       0
      -4168.9263       2998.0908       0
      -3948.0798       2860.7419       0
      -3738.8315       2719.8210       0
      -3540.0623       2577.0825       0
      -3350.9983       2433.5557       0
      -3170.9048       2290.0906       0
      -2998.9270       2147.5879       0
      -2834.1973       2006.8760       0
      -2675.8879       1868.6719       0
      -2521.9465       1735.0543       0
      -2369.1228       1609.6093       0
      -2214.9324       1495.5922       0
      -2057.9990       1395.7623       0
      -1897.9202       1312.5986       0
      -5458.6406       3555.7854       0
      -5679.2588       3747.2280       0
      -5832.4316       4007.6121       0
      -5940.0542       4300.2036       0
      -6027.4800       4609.3696       0
      -6116.8994       4927.9927       0
      -6229.7607       5249.5552       0
      -6337.2505       5583.5991       0
      -6577.5874       5845.7134       0
      -6875.4971       6069.1626       0
      -7205.6587       6263.9521       0
      -7563.5698       6431.3882       0
       -273.9648        115.0103       0
        101.4412       -940.9714       0
        -74.5419         -7.4505       0
       -208.8226        102.9669       0
         83.9310       -152.3484       0
        162.8069       -124.1794       0
        160.6703        -42.4811       0
        171.4954         34.2032       0
        108.0364         81.2474       0
         44.3064        128.5557       0
        -23.3035         94.0651       0
        -81.1557         57.0375       0
         14.7405       -180.0152       0
        642.7641       -125.7349       0
        -56.7620       -129.7263       0
        -96.3658        -59.8971       0
       -142.5178         82.5475       0
       -133.1733       -110.2780       0
       -182.0096       -154.6332       0
       -229.4735       -200.0482       0
       -275.4226       -248.4288       0
       -236.6780        176.7205       0
       -160.9935        161.2702       0
        -88.9984        134.7603       0
       -114.2759       -179.8093       0
       -165.2653       -222.8622       0
       -210.6876       -270.5086       0
       -191.6395        238.6067       0
        -49.1420       -211.3190       0
       -321.9608       -300.2487       0
       -102.7432       -255.5941       0
       -151.5720       -287.7385       0
       -100.4748        225.0359       0
       -253.3466       -324.7638       0
        -23.2952        175.5490       0
        -39.4326       -288.3506       0
       -101.5569       -342.7760       0
          9.8445       -247.3555       0
       -148.8616        302.1920       0
         25.4402       -405.1963       0
         14.3904       -487.1292       0
        -15.7790        255.8707       0
        -70.9656        310.3322       0
         50.9850        210.6198       0
        117.1257        163.1503       0
        182.4624        114.4947       0
        235.3323        -14.4442       0
        247.6424         64.5169       0
        218.8559        -78.4861       0
       -368.5455       -355.6343       0
       -182.4611       -343.4837       0
        240.2960       -134.4354       0
       -112.9390        363.7304       0
         -2.2084        330.5830       0
         58.7931        294.6960       0
        125.6091        246.8583       0
       -300.2599       -378.1407       0
        -42.5202        396.3012       0
        305.3317       -177.6655       0
        192.5649        197.3109       0
        295.3321        -79.1339       0
        312.4911         10.3903       0
       -409.9478       -420.1682       0
       -346.8671       -423.9154       0
       -229.3925       -405.6381       0
         56.4119        388.5224       0
         74.4400       -625.8221       0
        139.7777       -683.9330       0
          6.8641       -574.7773       0
        -60.6729       -431.7563       0
        -61.3752       -525.4221       0
        -27.3931       -357.1979       0
       -288.2955       -460.2893       0
        132.6806        333.4245       0
       -150.2383       -417.9504       0
       -124.0971       -486.0954       0
        259.0616        146.8485       0
       -206.7017       -496.7256       0
        202.4250        282.0303       0
       -139.9725       -561.9399       0
        365.5729       -118.5418       0
        379.1572        -42.2613       0
        325.4349         95.2942       0
         10.3402        457.3417       0
        -71.7690       -613.6968       0
         -4.1239       -665.3950       0
         62.6982       -718.8621       0
        270.2402        230.8264       0
        145.0726        418.2101       0
         86.2974        485.8746       0
       -451.2662       -486.6916       0
       -367.3629       -498.7958       0
        337.4240        179.3900       0
        213.8826        367.5240       0
       -219.1405       -596.0156       0
       -290.2865       -546.5779       0
       -150.7861       -651.0838       0
        -82.7874       -704.0023       0
        392.4593         43.8063       0
        -15.5055       -756.9596       0
        282.3062        316.1181       0
        405.1971        128.7024       0
        131.1759       -774.2761       0
         51.2593       -810.1332       0
        349.8376        263.8690       0
        449.0599       -103.3847       0
        167.1120        489.7637       0
        227.5766        453.7035       0
       -161.6901       -742.3062       0
        -93.7883       -795.7256       0
       -229.5992       -689.2429       0
        460.4892         -7.2238       0
        146.0348        544.6505       0
        -25.8192       -849.8052       0
        295.7492        403.1034       0
       -298.1823       -638.8291       0
        417.1794        212.2123       0
        474.2242         79.7873       0
        524.4631       -120.8117       0
        573.8665       -162.9025       0
        529.2555        -48.2487       0
        363.9583        349.6415       0
       -495.4352       -559.4102       0
       -425.8676       -555.1015       0
       -367.5371       -592.7572       0
        115.8473       -861.2602       0
        487.0652        163.5948       0
       -308.5262       -729.4707       0
       -377.3875       -681.6128       0
       -241.2404       -780.6630       0
       -173.2381       -834.1265       0
       -104.1587       -888.3959       0
        543.9658         34.3173       0
        596.1013        -85.6460       0
        643.6964       -193.4903       0
       -451.9055       -635.7745       0
        430.8170        295.7649       0
        710.3530       -136.6483       0
         41.3782       -903.4532       0
        -32.5597       -945.4422       0
        229.4767        549.3258       0
       -185.6151       -926.8825       0
       -254.4551       -870.8970       0
        686.5332        -54.9470       0
        570.5051        272.0586       0
       -322.1642       -819.2952       0
       -386.0457       -769.8745       0
        496.9297        244.0449       0
        307.9113        493.8289       0
        776.9172        -71.7943       0
       -114.8441       -979.5968       0
        611.9781         -9.8625       0
        559.0223        118.0986       0
        571.5697        201.7935       0
        631.2567         72.6865       0
        687.3810         25.2405       0
        767.0227         13.7773       0
       -452.6808       -728.2910       0
       -540.0007       -632.9692       0
         46.7748      -1008.8281       0
       -120.8100      -1058.7218       0
        379.5233        437.6488       0
       -268.1250       -958.4816       0
       -200.0133      -1026.0194       0
       -338.7549       -907.3255       0
       -406.4538       -857.2828       0
       -457.8571       -806.4599       0
       -512.2029       -698.8823       0
        448.0622        380.7448       0
        -43.1998      -1039.2523       0
        322.2006        586.6401       0
       -628.6690       -791.1796       0
       -284.9590      -1032.2804       0
       -352.7444       -992.6750       0
       -532.4597       -783.9631       0
       -586.3526       -711.2653       0
       -427.9102       -946.0184       0
        396.2473        527.9922       0
        513.4879        323.5770       0
        646.6965        157.4896       0
        733.2742        102.6042       0
       -503.5157       -885.6981       0
        722.8990        188.9874       0
        467.5114        468.7986       0
       -583.6476       -856.0512       0
        535.9190        406.4655       0
        414.5765        619.8921       0
        488.4180        560.0756       0
        558.3987        498.8040       0
        609.6824        683.8008       0
        509.8461        651.7807       0
        584.8899        591.7422       0
      -1585.8707       1214.3141       0
      -1436.0392       1188.4203       0
      -1286.2883       1173.5035       0
      -1137.4359       1177.0568       0
       -993.5667       1208.3572       0
       -863.4973       1273.9187       0
       -750.0096       1363.3760       0
       -644.9267       1460.6056       0
       -539.4335       1555.2358       0
       -425.7845       1637.2981       0
       -299.2865       1693.8628       0
       -164.9461       1722.5891       0
        -29.4323       1735.4342       0
        105.2654       1740.0382       0
        238.6889       1738.3431       0
        370.6376       1731.9341       0
        501.0736       1722.3688       0
        630.0607       1711.0839       0
        757.6689       1698.9330       0
       1905.6001       -392.4434       0
       2017.2557       -463.1372       0
       2128.0066       -535.2385       0
       2237.3738       -609.4196       0
       2344.2681       -687.1012       0
       2444.5906       -773.0251       0
       2533.3323       -870.8190       0
       2608.0798       -979.6777       0
       2667.4785      -1097.6240       0
       2711.2896      -1222.2126       0
       2740.0398      -1351.1415       0
       2759.8315      -1481.7980       0
       2778.9766      -1612.5566       0
       2793.4878      -1743.8574       0
       2786.3513      -1875.5509       0
       2756.9119      -2004.3237       0
       2722.1499      -2131.8237       0
       2682.7424      -2257.9363       0
       2633.4214      -2380.5239       0
       2594.0225      -2506.4062       0
       2591.0208      -2638.1023       0
       2614.8647      -2767.9763       0
       2652.0566      -2894.7605       0
       2694.3782      -3019.9517       0
       2745.5747      -3141.6785       0
       2820.0217      -3250.3984       0
       2917.1956      -3339.7415       0
       3023.0449      -3418.8445       0
       3129.7246      -3496.8386       0
       3231.3250      -3581.2595       0
       3317.9204      -3680.7180       0
       3374.2664      -3799.6985       0
       3389.1953      -3930.1963       0
       3341.1406      -4051.6160       0
       3245.6875      -4142.1011       0
       3132.6218      -4210.3428       0
       3011.7280      -4263.4854       0
       2885.6116      -4302.8555       0
       2757.9607      -4337.0576       0
       2631.8252      -4376.3506       0
       2511.9397      -4431.5723       0
       2403.8250      -4507.2607       0
       2311.2070      -4601.2646       0
       2236.5386      -4710.1270       0
       2178.4043      -4828.7041       0
       2135.5120      -4953.6172       0
       2107.8997      -5082.7783       0
       2092.8044      -5214.0376       0
       2084.0652      -5345.8994       0
       2075.3286      -5477.7607       0
       2061.9917      -5609.2344       0
       2045.9950      -5740.4160       0
       2031.0348      -5871.7163       0
       2026.4475      -6003.6870       0
       2042.8636      -6134.6846       0
       2075.7732      -6262.6191       0
       2117.8906      -6387.8696       0
       2162.3103      -6512.3311       0
       2195.4651      -6640.1016       0
       2195.2595      -6771.6050       0
       2156.0564      -6897.5464       0
       2101.4529      -7017.8774       0
       2047.4265      -7138.4629       0
       2001.0764      -7262.2119       0
       1956.3977      -7386.5835       0
       1917.8414      -7512.9419       0
       1897.2382      -7643.2720       0
       1902.6189      -7775.1802       0
       1926.8733      -7904.9238       0
       1986.5322      -8021.4209       0
       2096.1086      -8093.4570       0
       2223.9150      -8125.5562       0
       2355.7869      -8132.8218       0
       2487.9380      -8132.9097       0
       2619.4185      -8144.6343       0
       2744.9602      -8184.8389       0
       2858.6409      -8251.7900       0
       2957.7529      -8338.9365       0
       3040.6873      -8441.6787       0
       3121.2837      -8546.3555       0
       3209.5400      -8644.7041       0
       3296.5945      -8744.0605       0
       3360.3621      -8859.1592       0
       3391.8689      -8987.3271       0
       3407.1060      -9118.5547       0
       3256.0361      -8411.0742       0
       3343.8015      -8516.0752       0
       3449.1692      -8601.8086       0
       3568.3354      -8554.3867       0
       3668.9924      -8461.6904       0
       3767.2493      -8366.4248       0
       3866.2451      -8271.9297       0
       4017.4868      -8371.2275       0
       3914.2944      -8479.2246       0
       3810.2542      -8586.4043       0
       3710.7786      -8697.7012       0
       3637.0872      -8826.9902       0
       3608.1919      -8973.1045       0
       3598.4119      -9122.1396       0
       3594.5962      -9271.4600       0
       3590.6689      -9420.7764       0
       3585.4536      -9570.0547       0
       3588.2605      -9719.3623       0
       3605.6829      -9867.6025       0
       3652.3811     -10009.0312       0
       3732.8528     -10134.4912       0
       3837.4973     -10240.7627       0
       3959.6477     -10326.4141       0
       4093.9395     -10391.5312       0
       4234.8374     -10440.9883       0
       4378.4790     -10481.9355       0
       4522.9971     -10519.7051       0
       4667.2417     -10558.4951       0
       4810.5889     -10600.4873       0
       4954.4531     -10640.6465       0
       5100.2671     -10672.9414       0
       5247.2378     -10699.6143       0
       5393.8120     -10728.3379       0
       5539.0918     -10763.0381       0
       5683.8906     -10799.7168       0
       5828.9941     -10835.1709       0
       5974.1758     -10870.3037       0
       6119.0742     -10906.5840       0
       6263.5073     -10944.6748       0
       6407.5308     -10984.2881       0
       6551.1948     -11025.1855       0
       6694.2734     -11068.0791       0
       6836.3521     -11114.1709       0
       6977.2505     -11163.7588       0
       7117.4688     -11215.2451       0
       7257.4897     -11267.2676       0
       7397.4136     -11319.5498       0
       7537.2842     -11371.9727       0
       7677.1211     -11424.4863       0
       7816.9028     -11477.1484       0
       7956.5215     -11530.2393       0
       8095.6831     -11584.5146       0
       8234.0518     -11640.7783       0
       8371.4951     -11699.2695       0
       8508.2100     -11759.4424       0
       8644.4443     -11820.6992       0
       8780.4326     -11882.4980       0
       8916.3584     -11944.4365       0
       9052.3154     -12006.3047       0
       9186.9844     -12070.9062       0
       9317.5283     -12143.4229       0
       9440.1865     -12228.5068       0
       9548.0488     -12331.5068       0
       9629.8496     -12456.0332       0
       9685.2627     -12594.5967       0
       9726.0605     -12738.2617       0
       9760.1221     -12883.6934       0
       9792.2646     -13029.5654       0
       9827.1035     -13174.8135       0
       9865.0752     -13319.2773       0
       9903.6543     -13463.5820       0
       9941.2490     -13608.1455       0
       9979.1260     -13752.6348       0
      10018.9971     -13896.5859       0
      10060.8740     -14039.9678       0
      10103.0898     -14183.2500       0
      10143.9619     -14326.9199       0
      10183.0693     -14471.0820       0
      10221.2754     -14615.4854       0
      10259.4287     -14759.9023       0
      10298.1084     -14904.1797       0
      10337.8320     -15048.1729       0
      10379.0527     -15191.7441       0
      10421.5479     -15334.9443       0
     -18334.8926       5204.8550       0
     -18091.4688       4751.2061       0
     -17809.2539       4320.8306       0
     -17477.4805       3927.4006       0
     -17111.1074       3565.7256       0
     -16727.6992       3222.0305       0
     -16335.1855       2888.8450       0
     -15906.0273       2605.7747       0
     -15418.9941       2444.8162       0
     -14908.8984       2375.0598       0
     -14407.0371       2264.5564       0
     -13953.7090       2022.7561       0
     -13518.3506       1748.0834       0
     -13041.8018       1555.3097       0
     -12554.1963       1390.3325       0
     -12107.1533       1137.8348       0
     -11762.9717        759.4248       0
     -11621.2803        268.6340       0
     -11634.8135       -245.3476       0
