5 6  1  278  -1  0
6 376  0  278  313  0
376 276  0  278  2063  0
1058 921  0  279  475  0
921 837  0  279  299  0
110 111  1  280  -1  0
111 249  0  280  311  0
666 786  0  281  1933  0
715 469  0  281  1886  0
469 666  0  281  1917  0
890 1006  0  282  1981  0
1006 939  0  282  287  0
939 782  0  282  416  0
782 890  0  282  421  0
1578 1771  0  283  570  0
1771 1639  0  283  600  0
1639 1558  0  283  792  0
1558 1578  0  283  341  0
290 288  0  284  326  0
358 290  0  284  374  0
258 382  0  285  408  0
476 617  0  285  461  0
1356 1285  0  286  507  0
1285 1176  0  286  451  0
1176 1377  0  286  651  0
1377 1356  0  286  594  0
1006 1214  0  287  1875  0
1214 1115  0  287  1836  0
1115 939  0  287  1826  0
477 386  0  288  400  0
386 314  0  288  558  0
314 514  0  288  292  0
514 477  0  288  295  0
668 718  0  289  2002  0
718 722  0  289  361  0
722 470  0  289  2061  0
470 668  0  289  1991  0
1748 1680  0  290  557  0
1680 1556  0  290  303  0
1556 1770  0  290  1762  0
1770 1748  0  290  1766  0
278 377  0  291  533  0
377 185  0  291  325  0
185 186  1  291  -1  0
314 259  0  292  489  0
259 352  0  292  300  0
352 514  0  292  404  0
706 849  0  293  343  0
849 940  0  293  363  0
940 839  0  293  432  0
848 918  0  294  346  0
918 1078  0  294  524  0
1078 814  0  294  454  0
514 581  0  295  404  0
581 732  0  295  332  0
732 477  0  295  381  0
1165 1255  0  296  323  0
1378 1148  0  296  390  0
1148 1165  0  296  312  0
835 790  0  297  2133  0
790 599  0  297  1800  0
599 723  0  297  2011  0
723 835  0  297  2066  0
897 1111  0  298  1960  0
1111 1013  0  298  2003  0
1013 717  0  298  2020  0
717 897  0  298  1952  0
921 1071  0  299  725  0
1071 850  0  299  328  0
850 837  0  299  321  0
508 352  0  300  347  0
259 383  0  300  412  0
246 80  0  301  308  0
80 81  1  301  -1  0
81 447  0  301  491  0
2133 2197  0  302  813  0
2197 2191  0  302  369  0
2191 2132  0  302  1683  0
1481 1556  0  303  434  0
1680 1357  0  303  497  0
1357 1481  0  303  433  0
555 248  0  304  2040  0
248 286  0  304  2075  0
798 708  0  305  1717  0
708 740  0  305  436  0
740 846  0  305  571  0
846 798  0  305  864  0
2187 2124  0  306  422  0
2124 2009  0  306  536  0
2009 2188  0  306  598  0
556 250  0  307  1845  0
250 285  0  307  2076  0
287 79  0  308  327  0
79 80  1  308  -1  0
550 779  0  309  1936  0
676 545  0  309  2002  0
545 550  0  309  589  0
234 355  0  310  397  0
355 512  0  310  354  0
294 234  0  310  445  0
111 112  1  311  -1  0
112 378  0  311  366  0
1066 956  0  312  357  0
956 1165  0  312  454  0
6 7  1  313  -1  0
247 376  0  313  2078  0
237 380  0  314  376  0
534 510  0  315  394  0
510 387  0  315  438  0
387 222  0  315  1378  0
222 534  0  315  481  0
1149 1167  0  316  1753  0
1167 963  0  316  417  0
963 1072  0  316  583  0
1072 1149  0  316  441  0
1371 1422  0  317  1785  0
1422 1283  0  317  498  0
1283 1284  0  317  335  0
736 583  0  319  334  0
506 358  0  319  374  0
552 678  0  320  1829  0
678 787  0  320  1791  0
787 498  0  320  382  0
498 552  0  320  371  0
850 622  0  321  372  0
1043 1134  0  322  555  0
1134 1280  0  322  439  0
1280 1070  0  322  367  0
1165 1078  0  323  454  0
1078 1276  0  323  524  0
1276 1255  0  323  1768  0
289 183  0  324  336  0
183 184  1  324  -1  0
184 244  0  324  325  0
184 185  1  325  -1  0
290 77  0  326  364  0
77 78  1  326  -1  0
78 288  0  326  327  0
78 79  1  327  -1  0
1071 1173  0  328  335  0
1173 957  0  328  575  0
957 850  0  328  372  0
1375 1486  0  329  1776  0
1486 1456  0  329  1769  0
784 597  0  330  501  0
597 813  0  330  1842  0
813 1000  0  330  1864  0
1000 784  0  330  1837  0
378 242  0  331  366  0
615 463  0  331  342  0
581 842  0  332  465  0
729 953  0  333  480  0
1283 1173  0  335  449  0
1071 1284  0  335  725  0
291 182  0  336  351  0
182 183  1  336  -1  0
1281 1282  0  337  1805  0
1282 1074  0  337  555  0
1074 1167  0  337  417  0
1167 1281  0  337  1753  0
554 464  0  338  1969  0
679 780  0  338  1966  0
780 554  0  338  1980  0
1171 1280  0  339  367  0
1280 1383  0  339  439  0
1383 1375  0  339  1776  0
824 952  0  340  410  0
