571080.45079 4213920.99880 0
570919.19283 4213710.16053 0
570814.75540 4213495.33275 0
570170.61210 4212917.77605 0
570065.58050 4213129.13930 0
569890.88442 4213225.05607 0
569775.57877 4213456.98972 0
569481.63735 4213525.42002 0
569299.43762 4213363.67281 0
568912.28808 4213413.41025 0
568183.90912 4213295.62207 0
567941.04894 4213292.07153 0
567126.02035 4213794.81830 0
566938.79137 4213960.40624 0
566784.30799 4214126.71063 0
566715.61425 4214380.86573 0
566474.04914 4214790.27284 0
565938.64015 4215553.30156 0
565607.60274 4215925.30427 0
565079.59614 4216551.29425 0
564923.09500 4216722.17953 0
564768.86410 4216921.31247 0
564617.26615 4217117.90569 0
564475.55396 4217336.71946 0
564155.31935 4218046.86923 0
564058.32060 4218226.31026 0
563685.89124 4218776.81352 0
563390.45855 4219517.12998 0
563377.93546 4219744.80127 0
563434.98441 4220011.67200 0
563644.45044 4220233.10690 0
563785.48052 4220434.65628 0
563756.67981 4220910.12629 0
563798.55397 4221100.55188 0
564025.34879 4221200.20586 0
564121.52024 4221430.33671 0
564193.51889 4221668.62587 0
564203.50960 4221939.16268 0
564090.41763 4222153.49580 0
563887.17982 4222305.07305 0
563697.09242 4222453.55433 0
563454.77306 4222565.88573 0
563214.85796 4222650.81931 0
563067.64216 4222457.77807 0
563061.36715 4222218.50607 0
562861.51569 4222337.98553 0
562756.85167 4222545.97092 0
562671.00107 4222745.13147 0
562435.94976 4222796.39934 0
562264.47003 4222918.71299 0
562461.21465 4224265.11041 0
562520.34664 4224720.10891 0
562587.80895 4224981.88279 0
562546.48409 4225225.76001 0
562548.05399 4225502.81085 0
562413.97534 4225713.47742 0
562301.62044 4225936.74754 0
562207.23331 4226168.26775 0
562036.46411 4226411.00549 0
561842.81792 4226536.66193 0
561592.15167 4226615.57270 0
561342.39765 4226624.21262 0
561080.96667 4226593.64734 0
560942.75801 4226421.55727 0
560534.32787 4226465.63227 0
560465.93121 4226673.92296 0
560351.56422 4226889.36396 0
560282.71859 4227158.36351 0
560213.19252 4227418.05746 0
559934.25729 4227377.63741 0
559802.04665 4227177.56107 0
559771.65422 4226909.89363 0
559669.49804 4226730.35525 0
559420.94883 4226641.49492 0
559393.54184 4226417.01121 0
559642.05254 4226325.42532 0
559834.25576 4226227.87695 0
560124.70713 4225828.30393 0
561237.17387 4225269.65967 0
561724.34926 4224844.66113 0
561590.25350 4224150.15457 0
561497.29811 4223918.46464 0
561437.38692 4223634.90525 0
561413.59622 4223379.93686 0
561452.29315 4223132.91160 0
561556.05523 4222892.74125 0
561860.17266 4222517.00794 0
562025.95672 4222344.44773 0
562459.01752 4222046.62357 0
562645.66193 4221891.38853 0
562776.09111 4221641.07138 0
562800.60815 4221390.02469 0
562794.51236 4221126.48118 0
562767.45698 4220885.78826 0
562729.78162 4220638.64423 0
562718.40944 4220388.90442 0
562693.95487 4220140.16171 0
562699.12542 4219890.23677 0
562708.21800 4219640.42034 0
562778.93518 4219388.19940 0
562844.85516 4219158.27080 0
562955.40551 4218916.62504 0
563056.99261 4218696.77934 0
563214.77122 4218493.91296 0
563346.90188 4218290.58121 0
563468.07858 4218080.54856 0
563604.76113 4217871.25996 0
563911.12305 4217462.69009 0
564040.61973 4217289.35963 0
564616.60562 4216463.19364 0
564777.92751 4216272.25698 0
565101.36161 4215876.29579 0
565262.35342 4215693.51249 0
565352.90591 4215521.44991 0
565484.66218 4215309.03862 0
565632.23757 4215107.62176 0
565760.79015 4214893.28560 0
565872.93226 4214703.84183 0
565631.95644 4214277.50942 0
565577.86694 4214049.30222 0
565584.94818 4213846.60346 0
565355.04507 4214121.12363 0
565224.75827 4213868.17693 0
564064.49734 4213459.39007 0
563303.00942 4213324.62955 0
562530.49718 4213185.45291 0
561738.99170 4213035.16301 0
562664.67249 4213233.48128 0
563149.05216 4213324.15746 0
563417.95734 4213374.48498 0
563669.05356 4213421.47943 0
563741.95457 4213667.37355 0
563687.99194 4213923.47820 0
563622.28341 4214162.76609 0
563526.20318 4214385.25343 0
563397.10319 4214595.97133 0
563272.65126 4214807.30108 0
563118.84268 4215006.24790 0
562951.95723 4215196.11943 0
562806.46253 4215394.20215 0
562594.95697 4215553.20077 0
562423.14664 4215705.43938 0
562295.96847 4215922.39896 0
562179.24213 4216143.45341 0
562065.76467 4216366.16863 0
561923.46459 4216571.67188 0
561788.51454 4216782.11545 0
561486.43191 4217179.76385 0
561310.22272 4217361.72787 0
561148.50215 4217552.37210 0
560970.73005 4217728.14713 0
560790.25492 4217901.01654 0
560610.12392 4218074.29267 0
560406.33953 4218235.41886 0
560213.80965 4218390.21863 0
560018.48250 4218538.89941 0
559810.85100 4218678.56659 0
559606.90649 4218823.14881 0
559400.38966 4218964.02638 0
559184.94826 4219090.82323 0
558968.58751 4219216.03527 0
558758.87444 4219352.09502 0
558524.64359 4219458.63001 0
558310.72926 4219574.23041 0
558096.79791 4219703.58323 0
557869.03353 4219806.60332 0
557636.54217 4219898.18351 0
557409.66228 4220002.87277 0
557183.14419 4220108.65075 0
556951.52673 4220202.74063 0
556715.75306 4220285.86854 0
556477.68793 4220362.26873 0
556184.59142 4220354.91945 0
555998.44304 4220972.62458 0
555582.14005 4221283.23722 0
555362.91969 4221392.36410 0
555145.65424 4221505.42995 0
554920.55247 4221602.16836 0
554687.18004 4221676.52157 0
