961 388  0  75  77  0
398 507  1  76  -1  0
507 403  0  76  337  0
961 1035  0  77  145  0
1035 534  0  77  79  0
534 388  0  77  109  0
1035 373  0  79  80  0
373 564  0  79  150  0
564 534  0  79  143  0
1035 1172  0  80  145  0
1172 857  0  80  110  0
857 373  0  80  112  0
851 408  0  81  347  0
408 1201  0  81  532  0
1201 1192  0  81  891  0
27 367  0  82  388  0
367 1197  0  82  128  0
1197 18  0  82  383  0
18 27  0  82  1231  0
1373 1410  0  83  1526  0
1410 1461  0  83  1519  0
1461 1373  0  83  1290  0
1457 1442  0  85  1470  0
1442 1458  0  85  1480  0
1458 1457  0  85  1561  0
1386 1421  0  86  1512  0
1421 1461  0  86  1424  0
1461 1386  0  86  1449  0
1455 1431  0  87  1541  0
1431 1450  0  87  1535  0
1079 445  0  88  331  0
445 203  0  88  1212  0
203 1112  0  88  210  0
1112 1079  0  88  333  0
1387 1433  0  89  1506  0
1433 1462  0  89  1477  0
1462 1387  0  89  1483  0
1040 320  0  90  238  0
320 158  0  90  91  0
158 167  0  90  1240  0
167 1040  0  90  124  0
320 1074  0  91  503  0
1074 140  0  91  103  0
140 158  0  91  1251  0
1449 1425  0  92  693  0
1425 1451  0  92  1493  0
1451 1449  0  92  718  0
1174 1133  0  93  860  0
1133 1092  0  93  106  0
1231 511  0  94  215  0
511 94  0  94  95  0
94 128  0  94  1226  0
128 1231  0  94  103  0
511 907  0  95  214  0
907 92  0  95  96  0
92 94  0  95  1344  0
907 1003  0  96  209  0
1003 88  0  96  460  0
88 92  0  96  1346  0
1417 1419  0  97  1516  0
1419 1452  0  97  104  0
1452 1417  0  97  219  0
338 279  0  98  151  0
279 506  0  98  340  0
1454 1429  0  99  1536  0
1429 1450  0  99  1445  0
1450 1454  0  99  832  0
1456 1420  0  100  377  0
1420 1453  0  100  1515  0
1453 1456  0  100  242  0
814 1251  0  101  362  0
1251 1201  0  101  891  0
1201 201  0  101  532  0
201 814  0  101  205  0
1398 1416  0  102  1479  0
1416 1462  0  102  1451  0
1462 1398  0  102  1509  0
1074 1231  0  103  217  0
128 140  0  103  1252  0
1419 1453  0  104  1458  0
1453 1452  0  104  1515  0
3 477  0  105  383  0
477 334  0  105  158  0
334 298  0  105  108  0
298 3  0  105  1356  0
1133 144  0  106  638  0
144 211  0  106  650  0
374 575  0  107  198  0
575 32  0  107  825  0
32 46  0  107  1173  0
46 374  0  107  893  0
334 324  0  108  155  0
272 298  0  108  1234  0
534 1194  0  109  143  0
251 261  0  110  1338  0
1443 1440  0  111  1507  0
1440 1457  0  111  1465  0
1457 1443  0  111  1561  0
697 1173  0  112  153  0
1173 373  0  112  150  0
489 787  0  113  115  0
787 495  0  113  148  0
495 237  0  113  294  0
237 489  0  113  385  0
901 384  0  114  914  0
384 239  0  114  232  0
239 834  0  114  833  0
834 901  0  114  917  0
489 402  0  115  119  0
402 878  0  115  226  0
878 787  0  115  1017  0
417 1055  0  116  665  0
1055 1243  0  116  920  0
1243 834  0  116  917  0
834 417  0  116  833  0
375 536  0  117  162  0
536 635  0  117  449  0
635 210  0  117  446  0
210 375  0  117  244  0
1009 348  0  118  166  0
348 1243  0  118  917  0
1243 215  0  118  920  0
215 1009  0  118  129  0
489 1252  0  119  385  0
1252 670  0  119  1013  0
670 402  0  119  125  0
941 195  0  120  408  0
195 232  0  120  911  0
232 593  0  120  937  0
593 941  0  120  570  0
563 24  0  121  695  0
24 1184  0  121  258  0
1184 429  0  121  255  0
429 563  0  121  699  0
833 670  0  122  125  0
670 76  0  122  1013  0
76 393  0  122  1022  0
393 833  0  122  144  0
380 465  0  123  269  0
465 185  0  123  124  0
185 273  0  123  1575  0
273 380  0  123  450  0
465 1040  0  124  239  0
167 185  0  124  1166  0
833 55  0  125  160  0
55 402  0  125  226  0
827 281  0  126  922  0
281 695  0  126  663  0
695 586  0  126  660  0
586 827  0  126  925  0
1197 968  0  127  128  0
968 515  0  127  131  0
515 477  0  127  158  0
477 1197  0  127  383  0
367 538  0  128  156  0
538 968  0  128  130  0
215 321  0  129  919  0
321 1061  1  129  -1  0
1061 1009  0  129  929  0
538 411  0  130  192  0
411 252  0  130  293  0
252 968  0  130  131  0
252 356  0  131  159  0
356 515  0  131  133  0
584 846  0  132  932  0
846 357  0  132  183  0
357 633  0  132  188  0
633 584  0  132  935  0
356 75  0  133  134  0
75 784  0  133  157  0
784 515  0  133  158  0
356 662  0  134  159  0
662 847  0  134  299  0
847 75  0  134  136  0
502 851  0  135  347  0
847 1007  0  136  168  0
1007 289  0  136  138  0
289 75  0  136  157  0
495 927  0  137  148  0
927 526  0  137  776  0
526 468  0  137  305  0
468 495  0  137  294  0
1007 660  0  138  139  0
660 204  0  138  142  0
204 289  0  138  152  0
1007 397  0  139  168  0
397 307  0  139  167  0
307 660  0  139  141  0
965 837  0  140  144  0
837 187  0  140  1025  0
187 569  0  140  218  0
569 965  0  140  199  0
307 1085  0  141  165  0
1085 702  0  141  147  0
702 660  0  141  142  0
702 564  0  142  143  0
564 204  0  142  150  0
702 1194  0  143  147  0
965 833  0  144  160  0
393 837  0  144  1023  0
308 650  0  146  151  0
909 927  0  148  908  0
787 909  0  148  1017  0
582 562  0  149  206  0
562 62  0  149  893  0
62 70  0  149  1268  0
70 582  0  149  460  0
1173 204  0  150  152  0
338 650  0  151  734  0
308 279  0  151  653  0
1173 352  0  152  153  0
352 289  0  152  157  0
324 352  0  153  155  0
486 586  0  154  925  0
586 1096  0  154  660  0
1096 59  0  154  657  0
59 486  1  154  -1  0
334 784  0  155  158  0
784 352  0  155  157  0
367 565  0  156  388  0
565 370  0  156  195  0
370 538  0  156  192  0
252 884  0  159  293  0
884 662  0  159  288  0
1235 55  0  160  161  0
965 1235  0  160  199  0
1235 130  0  161  164  0
130 544  0  161  835  0
544 55  0  161  226  0
615 148  0  162  613  0
148 536  0  162  222  0
375 615  0  162  379  0
1393 1439  0  163  1560  0
1439 1463  0  163  1552  0
1463 1393  0  163  1463  0
1067 1185  0  164  374  0
1185 130  0  164  760  0
1235 1067  0  164  199  0
307 631  0  165  167  0
1009 1102  0  166  929  0
1102 560  0  166  932  0
560 348  0  166  343  0
397 1047  0  167  170  0
1047 631  0  167  169  0
847 509  0  168  299  0
509 397  0  168  170  0
1047 1240  0  169  175  0
1240 1249  0  169  173  0
509 679  0  170  280  0
679 1047  0  170  175  0
899 609  0  171  909  0
609 814  0  171  362  0
814 0  0  171  205  0
0 899  0  171  690  0
1249 378  0  172  173  0
378 887  2  172  -1  0
1240 687  0  173  174  0
687 378  2  173  -1  0
1240 1247  0  174  175  0
1247 686  0  174  176  0
686 687  2  174  -1  0
679 1247  0  175  177  0
1247 1236  0  176  177  0
1236 110  0  176  181  0
110 686  2  176  -1  0
679 1212  0  177  280  0
1212 1236  0  177  179  0
1212 48  0  178  280  0
48 585  0  178  288  0
585 556  0  178  272  0
556 1212  0  178  179  0
556 1087  0  179  216  0
1087 1236  0  179  181  0
1151 406  0  180  194  0
406 173  0  180  946  0
173 998  0  180  186  0
998 1151  0  180  188  0
1087 160  0  181  182  0
160 110  2  181  -1  0
1087 1026  0  182  216  0
1026 151  0  182  184  0
151 160  2  182  -1  0
1160 435  1  183  -1  0
435 357  0  183  190  0
846 1160  0  183  227  0
1026 58  0  184  185  0
58 1158  0  184  578  0
1158 151  2  184  -1  0
1026 216  0  185  216  0
216 450  0  185  256  0
450 58  0  185  187  0
173 409  0  186  944  0
409 923  0  186  941  0
923 998  0  186  381  0
450 1109  0  187  259  0
1109 754  1  187  -1  0
754 58  0  187  578  0
357 1151  0  188  190  0
998 633  0  188  381  0
1170 314  0  189  586  0
314 852  0  189  295  0
852 159  0  189  191  0
159 1170  1  189  -1  0
435 57  1  190  -1  0
57 1151  0  190  194  0
852 370  0  191  192  0
370 1181  0  191  195  0
1181 159  1  191  -1  0
852 411  0  192  295  0
1139 198  0  193  957  0
198 1010  0  193  949  0
1010 164  1  193  -1  0
164 1139  0  193  951  0
924 406  0  194  481  0
57 924  1  194  -1  0
565 178  0  195  348  0
178 1181  1  195  -1  0
820 1206  0  196  348  0
1206 575  0  196  825  0
575 394  0  196  198  0
394 820  1  196  -1  0
792 724  0  197  955  0
724 40  0  197  1060  0
40 283  0  197  1063  0
283 792  0  197  958  0
374 579  0  198  455  0
579 394  1  198  -1  0
569 1067  0  199  212  0
940 138  0  200  204  0
138 17  0  200  885  0
17 571  0  200  882  0
571 940  0  200  472  0
354 148  0  201  222  0
148 1140  0  201  613  0
1140 462  0  201  610  0
462 354  0  201  229  0
843 560  0  202  343  0
560 584  0  202  932  0
584 1049  0  202  935  0
1049 843  0  202  913  0
1382 1429  0  203  1393  0
1429 1430  0  203  1536  0
1430 1382  0  203  1488  0
738 138  0  204  822  0
940 493  0  204  324  0
527 0  0  205  232  0
201 527  0  205  671  0
582 479  0  206  207  0
479 1176  1  206  -1  0
1176 562  0  206  455  0
582 1003  0  207  460  0
1003 226  0  207  209  0
226 479  1  207  -1  0
969 174  0  208  211  0
174 1089  0  208  901  0
1089 941  0  208  408  0
941 969  0  208  570  0
907 44  0  209  214  0
44 226  1  209  -1  0
203 1152  0  210  327  0
403 1112  0  210  337  0
983 900  0  211  968  0
900 174  0  211  900  0
969 983  0  211  213  0
658 1134  0  212  1155  0
1134 1067  0  212  374  0
569 658  0  212  218  0
969 306  0  213  570  0
306 693  0  213  941  0
693 983  0  213  465  0
511 191  0  214  215  0
191 44  1  214  -1  0
1231 644  0  215  217  0
644 191  1  215  -1  0
556 216  0  216  272  0
1074 1163  0  217  503  0
1163 644  1  217  -1  0
187 441  0  218  369  0
441 658  0  218  223  0
1409 1417  0  219  1496  0
1452 1409  0  219  1495  0
1448 1407  0  220  1523  0
1407 1451  0  220  1501  0
1451 1448  0  220  1493  0
849 608  0  221  773  0
608 790  0  221  634  0
790 698  0  221  639  0
698 849  0  221  643  0
354 438  0  222  1012  0
438 536  0  222  449  0
933 658  0  223  1155  0
441 309  0  223  603  0
309 933  0  223  225  0
1116 659  0  224  746  0
659 1138  0  224  654  0
1138 125  1  224  -1  0
125 1116  0  224  657  0
309 400  0  225  573  0
400 920  0  225  233  0
920 933  0  225  228  0
544 878  0  226  953  0
846 1102  0  227  932  0
1102 488  0  227  929  0
488 1160  1  227  -1  0
170 328  0  228  286  0
328 933  0  228  1155  0
920 170  0  228  235  0
1046 838  0  229  605  0
838 354  0  229  1012  0
462 1046  0  229  608  0
433 258  0  230  536  0
258 619  0  230  489  0
619 418  0  230  447  0
418 433  0  230  1118  0
1062 262  0  231  602  0
262 926  0  231  326  0
926 838  0  231  1012  0
838 1062  0  231  605  0
527 239  0  232  669  0
384 0  0  232  690  0
1248 920  0  233  235  0
400 421  0  233  496  0
421 1248  0  233  462  0
1029 580  0  234  426  0
580 903  0  234  424  0
903 937  1  234  -1  0
937 1029  0  234  429  0
1248 296  0  235  236  0
296 170  0  235  283  0
1058 296  0  236  276  0
1248 331  0  236  462  0
331 1058  0  236  249  0
906 602  0  237  694  0
602 1050  0  237  691  0
1050 1001  0  237  826  0
1001 906  0  237  1145  0
1040 625  0  238  239  0
625 829  1  238  -1  0
829 320  0  238  503  0
465 1242  0  239  269  0
1242 625  1  239  -1  0
440 228  0  240  445  0
228 952  0  240  435  0
952 265  0  240  432  0
265 440  0  240  391  0
1056 721  0  241  564  0
721 260  0  241  243  0
260 42  0  241  253  0
42 1056  1  241  -1  0
1453 1436  0  242  1517  0
1436 1456  0  242  1460  0
721 708  0  243  431  0
708 1195  0  243  704  0
1195 260  0  243  245  0
210 440  0  244  445  0
440 1127  0  244  391  0
1127 375  0  244  379  0
1195 385  0  245  252  0
385 996  0  245  247  0
996 260  0  245  253  0
811 21  0  246  373  0
21 782  0  246  407  0
782 1159  1  246  -1  0
1159 811  0  246  409  0
385 6  0  247  248  0
6 713  0  247  524  0
713 996  0  247  530  0
385 1123  0  248  252  0
1123 567  0  248  250  0
567 6  0  248  526  0
331 268  0  249  452  0
268 731  0  249  376  0
731 1058  0  249  273  0
1123 274  0  250  251  0
274 184  0  250  498  0
184 567  0  250  510  0
1123 466  0  251  252  0
466 1137  0  251  702  0
1137 274  0  251  254  0
1195 466  0  252  704  0
996 1117  0  253  530  0
1117 42  1  253  -1  0
1137 1004  0  254  255  0
1004 957  0  254  495  0
957 274  0  254  498  0
1137 429  0  255  702  0
1184 1004  0  255  257  0
216 86  0  256  272  0
86 202  0  256  263  0
202 450  0  256  259  0
1184 407  0  257  258  0
407 451  0  257  261  0
451 1004  0  257  495  0
24 73  0  258  794  0
73 407  0  258  260  0
202 997  0  259  586  0
997 1109  1  259  -1  0
73 1161  0  260  763  0
1161 749  0  260  589  0
749 407  0  260  261  0
749 498  0  261  262  0
498 451  0  261  494  0
749 1142  0  262  589  0
1142 803  0  262  264  0
803 498  0  262  491  0
481 314  0  263  295  0
314 202  0  263  586  0
86 481  0  263  290  0
1142 610  0  264  265  0
610 311  0  264  487  0
311 803  0  264  464  0
1142 382  0  265  589  0
382 967  0  265  595  0
967 610  0  265  267  0
639 1179  0  266  617  0
1179 1127  0  266  379  0
1127 620  0  266  391  0
620 639  0  266  620  0
967 361  0  267  268  0
361 824  0  267  484  0
824 610  0  267  487  0
967 789  0  268  595  0
789 392  0  268  270  0
392 361  0  268  386  0
380 478  0  269  506  0
478 1242  1  269  -1  0
789 594  0  270  271  0
594 821  0  270  1183  0
821 392  0  270  384  0
789 387  0  271  595  0
387 491  0  271  601  0
491 594  0  271  1182  0
585 86  0  272  290  0
731 1238  0  273  370  0
1238 607  0  273  346  0
607 1058  0  273  276  0
363 598  0  274  507  0
598 1145  0  274  275  0
1145 497  0  274  282  0
497 363  0  274  329  0
598 700  0  275  505  0
700 29  0  275  593  0
29 1145  0  275  499  0
592 296  0  276  283  0
607 592  0  276  279  0
688 533  0  277  883  0
533 916  0  277  432  0
916 257  0  277  429  0
257 688  1  277  -1  0
813 220  0  278  647  0
220 746  0  278  1006  0
746 456  0  278  655  0
456 813  0  278  848  0
607 681  0  279  346  0
681 63  0  279  325  0
63 592  0  279  281  0
509 48  0  280  299  0
63 131  0  281  684  0
131 141  0  281  292  0
141 592  0  281  283  0
1156 885  0  282  322  0
885 497  0  282  1067  0
1145 1156  0  282  499  0
141 170  0  283  286  0
1156 694  0  284  499  0
694 645  0  284  673  0
645 470  0  284  583  0
470 1156  0  284  322  0
323 979  0  285  1033  0
979 739  0  285  1131  0
739 548  0  285  1110  0
548 323  0  285  1036  0
476 328  0  286  287  0
141 476  0  286  292  0
476 299  0  287  291  0
299 1134  0  287  374  0
1134 328  0  287  1155  0
884 585  0  288  290  0
48 662  0  288  299  0
734 897  0  289  1161  0
897 964  0  289  485  0
964 603  0  289  884  0
603 734  0  289  488  0
884 481  0  290  293  0
522 171  0  291  357  0
171 299  0  291  910  0
476 522  0  291  292  0
131 522  0  292  296  0
411 481  0  293  295  0
468 319  0  294  918  0
319 237  0  294  1144  0
865 522  0  296  357  0
131 108  0  296  684  0
108 865  0  296  726  0
785 524  0  297  928  0
524 1071  0  297  983  0
1071 750  0  297  947  0
750 785  0  297  403  0
663 724  0  298  1060  0
724 573  0  298  955  0
573 221  0  298  339  0
221 663  0  298  1057  0
460 431  0  300  681  0
431 89  0  300  672  0
89 408  0  300  532  0
408 460  0  300  347  0
1447 1414  0  301  1572  0
1414 1455  0  301  1541  0
1455 1447  0  301  1484  0
642 826  0  302  355  0
826 865  0  302  357  0
865 442  0  302  726  0
442 642  0  302  989  0
304 142  0  303  1050  0
142 65  0  303  981  0
65 200  0  303  812  0
200 304  0  303  382  0
962 673  0  304  757  0
673 621  1  304  -1  0
621 877  0  304  829  0
877 962  0  304  611  0
526 64  0  305  393  0
64 277  0  305  942  0
277 468  0  305  918  0
859 877  0  306  611  0
877 1097  0  306  829  0
1097 193  0  306  815  0
193 859  0  306  1035  0
1066 99  0  307  352  0
99 139  0  307  425  0
139 442  0  307  989  0
442 1066  0  307  726  0
590 169  0  308  422  0
169 1084  0  308  720  0
1084 539  0  308  430  0
539 590  1  308  -1  0
471 432  1  309  -1  0
432 177  0  309  899  0
177 313  0  309  803  0
313 471  0  309  809  0
677 112  0  310  398  0
112 64  0  310  942  0
64 725  0  310  393  0
725 677  0  310  863  0
630 520  0  311  358  0
520 244  0  311  313  0
244 33  0  311  336  0
33 630  0  311  1294  0
177 214  0  312  899  0
214 868  0  312  896  0
868 771  0  312  556  0
771 177  0  312  803  0
520 904  0  313  359  0
904 716  1  313  -1  0
716 244  0  313  360  0
641 284  0  314  553  0
284 510  0  314  779  0
510 1020  0  314  789  0
1020 641  0  314  801  0
614 795  0  315  359  0
795 802  0  315  354  0
802 123  0  315  317  0
123 614  1  315  -1  0
864 646  0  316  606  0
646 193  0  316  1035  0
193 264  0  316  815  0
264 864  0  316  356  0
802 577  0  317  318  0
577 1012  0  317  335  0
1012 123  1  317  -1  0
802 1162  0  318  354  0
1162 434  0  318  1207  0
434 577  0  318  353  0
1052 570  0  319  1575  0
570 133  0  319  1165  0
133 938  0  319  737  0
938 1052  0  319  338  0
1171 535  0  320  427  0
535 1066  0  320  352  0
1066 108  0  320  726  0
108 1171  0  320  684  0
1196 436  0  321  1043  0
436 976  0  321  1163  0
976 626  0  321  1056  0
626 1196  0  321  1160  0
470 38  0  322  582  0
38 885  0  322  1064  0
677 691  0  323  863  0
691 744  0  323  905  0
744 250  0  323  328  0
250 677  0  323  398  0
940 457  0  324  472  0
457 183  0  324  549  0
183 493  0  324  867  0
681 954  0  325  344  0
954 1171  0  325  427  0
1171 63  0  325  684  0
262 446  0  326  596  0
446 1100  0  326  454  0
1100 926  0  326  451  0
203 207  0  327  1170  0
744 1071  0  328  947  0
1071 219  0  328  983  0
219 250  0  328  400  0
497 91  0  329  1067  0
91 928  0  329  516  0
928 363  0  329  513  0
1388 1437  0  330  1457  0
1437 1463  0  330  1555  0
1463 1388  0  330  1459  0
1079 636  0  331  332  0
636 978  0  331  353  0
978 445  0  331  1316  0
1079 553  0  332  333  0
553 1036  1  332  -1  0
1036 636  0  332  335  0
1112 918  0  333  337  0
918 553  1  333  -1  0
935 72  0  334  880  0
72 925  0  334  485  0
925 5  0  334  1095  0
5 935  0  334  1134  0
1036 1012  1  335  -1  0
577 636  0  335  353  0
848 33  0  336  1292  0
244 161  0  336  360  0
161 848  0  336  363  0
507 918  1  337  -1  0
938 563  0  338  695  0
563 706  0  338  699  0
706 1052  0  338  728  0
822 221  0  339  1055  0
573 736  0  339  951  0
736 822  1  339  -1  0
279 989  0  340  653  0
989 513  0  340  697  0
513 506  0  340  970  0
256 700  0  341  593  0
700 632  0  341  505  0
632 1147  0  341  502  0
1147 256  0  341  598  0
19 945  0  342  1135  0
945 1217  0  342  877  0
1217 935  0  342  880  0
935 19  0  342  1134  0
843 901  0  343  914  0
901 348  0  343  917  0
912 467  0  344  433  0
467 954  0  344  345  0
681 912  0  344  346  0
467 572  0  345  819  0
572 776  0  345  720  0
776 954  0  345  427  0
1238 912  0  346  349  0
502 460  0  347  683  0
565 1206  0  348  388  0
820 178  1  348  -1  0
671 1045  0  349  365  0
1045 912  0  349  433  0
1238 671  0  349  370  0
566 622  0  350  1115  0
622 734  0  350  1161  0
734 455  0  350  488  0
455 566  0  350  894  0
120 182  0  351  401  0
182 580  0  351  424  0
580 115  0  351  426  0
115 120  0  351  441  0
535 259  0  352  468  0
259 99  0  352  490  0
434 978  0  353  1309  0
795 56  0  354  358  0
56 1162  0  354  1205  0
642 958  0  355  1157  0
958 353  0  355  845  0
353 826  0  355  744  0
264 993  0  356  933  0
993 1020  0  356  801  0
1020 864  0  356  789  0
826 171  0  357  744  0
795 520  0  358  359  0
630 56  0  358  1200  0
614 904  1  359  -1  0
233 161  0  360  361  0
716 233  1  360  -1  0
233 1105  1  361  -1  0
1105 944  0  361  407  0
944 161  0  361  363  0
609 246  0  362  907  0
944 1038  0  363  371  0
1038 848  0  363  1244  0
11 825  0  364  369  0
825 1169  0  364  1026  0
1169 372  0  364  664  0
372 11  0  364  614  0
267 1000  0  365  842  0
1000 1045  0  365  820  0
671 267  0  365  368  0
960 547  0  366  887  0
100 960  0  366  890  0
1226 81  0  367  903  0
246 1226  0  367  907  0
1246 456  0  368  848  0
456 267  0  368  655  0
671 1246  0  368  370  0
187 825  0  369  1025  0
11 441  0  369  603  0
731 1246  0  370  376  0
944 21  0  371  407  0
21 653  0  371  373  0
653 1038  0  371  1169  0
41 78  0  372  1070  0
78 91  0  372  516  0
91 13  0  372  1067  0
13 41  0  372  916  0
811 842  0  373  411  0
842 653  0  373  1194  0
299 1185  0  374  910  0
657 714  0  375  649  0
714 975  0  375  646  0
975 947  0  375  643  0
947 657  0  375  652  0
268 1054  0  376  380  0
1054 1246  0  376  848  0
1367 1420  0  377  1486  0
1456 1367  0  377  1547  0
619 107  0  378  489  0
107 38  0  378  1064  0
38 229  0  378  582  0
229 619  0  378  447  0
1179 615  0  379  615  0
661 715  0  380  537  0
715 1054  0  380  642  0
268 661  0  380  452  0
923 791  0  381  939  0
791 633  0  381  935  0
763 304  0  382  1162  0
200 521  0  382  992  0
521 763  0  382  1159  0
3 18  0  383  1353  0
821 799  0  384  1188  0
799 683  0  384  967  0
683 392  0  384  386  0
237 157  0  385  1144  0
157 1252  0  385  1011  0
683 350  0  386  387  0
350 361  0  386  484  0
683 1130  0  387  967  0
1130 654  0  387  389  0
654 350  0  387  486  0
27 1206  0  388  825  0
1130 991  0  389  390  0
991 254  0  389  415  0
254 654  0  389  392  0
1130 530  0  390  967  0
530 369  0  390  1193  0
369 991  0  390  912  0
265 620  0  391  1000  0
254 150  0  392  418  0
150 424  0  392  394  0
424 654  0  392  486  0
1209 725  0  393  782  0
526 1209  0  393  776  0
150 984  0  394  419  0
984 862  0  394  397  0
862 424  0  394  395  0
862 741  0  395  396  0
741 559  0  395  482  0
559 424  0  395  486  0
862 10  0  396  397  0
10 1017  0  396  478  0
1017 741  0  396  480  0
984 294  0  397  399  0
294 10  0  397  440  0
914 112  0  398  945  0
250 914  0  398  400  0
984 427  0  399  419  0
427 120  0  399  401  0
120 294  0  399  441  0
219 647  0  400  956  0
647 914  0  400  950  0
427 119  0  401  402  0
119 182  0  401  423  0
427 793  0  402  419  0
793 1113  0  402  417  0
1113 119  0  402  404  0
750 395  0  403  869  0
395 430  1  403  -1  0
430 785  0  403  470  0
1113 494  0  404  405  0
494 122  1  404  -1  0
122 119  0  404  423  0
1113 882  0  405  417  0
882 1088  0  405  420  0
1088 494  1  405  -1  0
823 1057  0  406  934  0
1057 691  0  406  905  0
691 1028  0  406  863  0
