2.0000000000e+00 0.0000000000e+00 0
0.0000000000e+00 0.0000000000e+00 0
3.0000000000e-01 2.0000000000e-01 0
3.0102350294e-01 2.1006492600e-01 0
3.0405210942e-01 2.1971779276e-01 0
3.0896182794e-01 2.2856341076e-01 0
3.1555165405e-01 2.3623963936e-01 0
3.2355179948e-01 2.4243221287e-01 0
3.3263473736e-01 2.4688760661e-01 0
3.4242861113e-01 2.4942341622e-01 0
3.5253245844e-01 2.4993582536e-01 0
3.6253262661e-01 2.4840385594e-01 0
3.7201970758e-01 2.4489022698e-01 0
3.8060529913e-01 2.3953878685e-01 0
3.8793790614e-01 2.3256862414e-01 0
3.9371733081e-01 2.2426509813e-01 0
3.9770696282e-01 2.1496815615e-01 0
3.9974346617e-01 2.0505841610e-01 0
3.9974346617e-01 1.9494158390e-01 0
3.9770696282e-01 1.8503184385e-01 0
3.9371733081e-01 1.7573490187e-01 0
3.8793790614e-01 1.6743137586e-01 0
3.8060529913e-01 1.6046121315e-01 0
3.7201970758e-01 1.5510977302e-01 0
3.6253262661e-01 1.5159614406e-01 0
3.5253245844e-01 1.5006417464e-01 0
3.4242861113e-01 1.5057658378e-01 0
3.3263473736e-01 1.5311239339e-01 0
3.2355179948e-01 1.5756778712e-01 0
3.1555165405e-01 1.6376036064e-01 0
3.0896182794e-01 1.7143658924e-01 0
3.0405210942e-01 1.8028220724e-01 0
3.0102350294e-01 1.8993507400e-01 0
0.0000000000e+00 4.0000000000e-01 0
0.0000000000e+00 3.7500000000e-01 0
0.0000000000e+00 3.5000000000e-01 0
0.0000000000e+00 3.2500000000e-01 0
0.0000000000e+00 3.0000000000e-01 0
0.0000000000e+00 2.7500000000e-01 0
0.0000000000e+00 2.5000000000e-01 0
0.0000000000e+00 2.2500000000e-01 0
0.0000000000e+00 2.0000000000e-01 0
0.0000000000e+00 1.7500000000e-01 0
0.0000000000e+00 1.5000000000e-01 0
0.0000000000e+00 1.2500000000e-01 0
0.0000000000e+00 1.0000000000e-01 0
0.0000000000e+00 7.5000000000e-02 0
0.0000000000e+00 5.0000000000e-02 0
0.0000000000e+00 2.5000000000e-02 0
2.5000000000e-02 0.0000000000e+00 0
5.0000000000e-02 0.0000000000e+00 0
7.5000000000e-02 0.0000000000e+00 0
1.0000000000e-01 0.0000000000e+00 0
1.2500000000e-01 0.0000000000e+00 0
1.5000000000e-01 0.0000000000e+00 0
1.7500000000e-01 0.0000000000e+00 0
2.0000000000e-01 0.0000000000e+00 0
2.2500000000e-01 0.0000000000e+00 0
2.5000000000e-01 0.0000000000e+00 0
2.7500000000e-01 0.0000000000e+00 0
3.0000000000e-01 0.0000000000e+00 0
3.2500000000e-01 0.0000000000e+00 0
3.5000000000e-01 0.0000000000e+00 0
3.7500000000e-01 0.0000000000e+00 0
4.0000000000e-01 0.0000000000e+00 0
4.2500000000e-01 0.0000000000e+00 0
4.5000000000e-01 0.0000000000e+00 0
4.7500000000e-01 0.0000000000e+00 0
5.0000000000e-01 0.0000000000e+00 0
5.2500000000e-01 0.0000000000e+00 0
5.5000000000e-01 0.0000000000e+00 0
5.7500000000e-01 0.0000000000e+00 0
6.0000000000e-01 0.0000000000e+00 0
6.2500000000e-01 0.0000000000e+00 0
6.5000000000e-01 0.0000000000e+00 0
6.7500000000e-01 0.0000000000e+00 0
7.0000000000e-01 0.0000000000e+00 0
7.2500000000e-01 0.0000000000e+00 0
7.5000000000e-01 0.0000000000e+00 0
7.7500000000e-01 0.0000000000e+00 0
8.0000000000e-01 0.0000000000e+00 0
8.2500000000e-01 0.0000000000e+00 0
8.5000000000e-01 0.0000000000e+00 0
8.7500000000e-01 0.0000000000e+00 0
9.0000000000e-01 0.0000000000e+00 0
9.2500000000e-01 0.0000000000e+00 0
9.5000000000e-01 0.0000000000e+00 0
9.7500000000e-01 0.0000000000e+00 0
1.0000000000e+00 0.0000000000e+00 0
1.0250000000e+00 0.0000000000e+00 0
1.0500000000e+00 0.0000000000e+00 0
1.0750000000e+00 0.0000000000e+00 0
1.1000000000e+00 0.0000000000e+00 0
1.1250000000e+00 0.0000000000e+00 0
1.1500000000e+00 0.0000000000e+00 0
1.1750000000e+00 0.0000000000e+00 0
1.2000000000e+00 0.0000000000e+00 0
1.2250000000e+00 0.0000000000e+00 0
1.2500000000e+00 0.0000000000e+00 0
1.2750000000e+00 0.0000000000e+00 0
1.3000000000e+00 0.0000000000e+00 0
1.3250000000e+00 0.0000000000e+00 0
1.3500000000e+00 0.0000000000e+00 0
1.3750000000e+00 0.0000000000e+00 0
1.4000000000e+00 0.0000000000e+00 0
1.4250000000e+00 0.0000000000e+00 0
1.4500000000e+00 0.0000000000e+00 0
1.4750000000e+00 0.0000000000e+00 0
1.5000000000e+00 0.0000000000e+00 0
1.5250000000e+00 0.0000000000e+00 0
1.5500000000e+00 0.0000000000e+00 0
1.5750000000e+00 0.0000000000e+00 0
1.6000000000e+00 0.0000000000e+00 0
1.6250000000e+00 0.0000000000e+00 0
1.6500000000e+00 0.0000000000e+00 0
1.6750000000e+00 0.0000000000e+00 0
1.7000000000e+00 0.0000000000e+00 0
1.7250000000e+00 0.0000000000e+00 0
1.7500000000e+00 0.0000000000e+00 0
1.7750000000e+00 0.0000000000e+00 0
1.8000000000e+00 0.0000000000e+00 0
1.8250000000e+00 0.0000000000e+00 0
1.8500000000e+00 0.0000000000e+00 0
1.8750000000e+00 0.0000000000e+00 0
1.9000000000e+00 0.0000000000e+00 0
1.9250000000e+00 0.0000000000e+00 0
1.9500000000e+00 0.0000000000e+00 0
1.9750000000e+00 0.0000000000e+00 0
2.0000000000e+00 4.0000000000e-01 0
2.0000000000e+00 2.5000000000e-02 0
2.0000000000e+00 5.0000000000e-02 0
2.0000000000e+00 7.5000000000e-02 0
2.0000000000e+00 1.0000000000e-01 0
2.0000000000e+00 1.2500000000e-01 0
2.0000000000e+00 1.5000000000e-01 0
2.0000000000e+00 1.7500000000e-01 0
2.0000000000e+00 2.0000000000e-01 0
2.0000000000e+00 2.2500000000e-01 0
2.0000000000e+00 2.5000000000e-01 0
2.0000000000e+00 2.7500000000e-01 0
2.0000000000e+00 3.0000000000e-01 0
